Cód. Relato,Data Relato,Texto do relato,Resposta,Data Resposta
117180,04/12/2013,"Ações Judiciais Envolvendo Saúde
 -------------------------
 Prezados,
  Com base na lei do acesso à informação, solicito o envio dos dados de monitoramento do CNJ sobre as ações judiciais envolvendo saúde.
 Cabe salientar que esses dados serão utilizados para trabalho de conclusão de curso, e que os mesmos são de suma urgência, isso porque devo apresenta-los na próxima sexta-feira, dia 06/12/2013
 
 Desde já agradeço pela atenção e colaboração.
 
 Fico no aguardo.
 
 Att;
 [XXX]","Sua manifestação foi encaminhada ao Setor Responsável que prestou a seguinte informação:
 
 ""Boa tarde [XXX],
 
 Podemos informar que atualmente temos no Conselho Nacional de Justiça o Sistema Resolução 107 ¿ Assistência à Saúde ( Link: https://www.cnj.jus.br/sistemas - Está no subgrupo Resoluções), no entanto as informações lançadas neste sistema pelos Tribunais é muito confusa e não reflete a realidade das demandas judiciais de saúde. Isso decorre principalmente da falta de unidade das tabelas utilizadas pelos tribunais para cadastro de ações. 
 
 Na última reunião do Comitê Executivo Nacional, a Conselheira Deborah Ciocci conhecendo esse problema, pediu o apoio aos Membros do Comitê Nacional, bem como aos membros dos Comitês Estaduais para que se sugiram métodos mais apurados para conhecermos e monitorarmos as demandas da saúde,
 
 Rodrigo Rocha,
 
 Gabinete Cons. Deborah Ciocci""
 
 Atenciosamente,",09/12/2013
117208,04/12/2013,"Recurso inominado - Registro Ouvidoria/CNJ [XXX]
 -------------------------
 Por conta do reduzido número de caracteres disponíveis, envio, em anexo:
 
 - O recurso inominado, contra decisão em grau de recurso que recusou acesso à informação (Registro Ouvidoria/CNJ [XXX]), dirigido ao Senhor Presidente do Conselho Nacional de Justiça.
 
 - Documento anexo, referido no recurso.
 
 Grato,
 [XXX]","Em atenção à sua manifestação, informamos que encaminhamos seu relato ao Conselheiro Ouvidor para análise.
 Tão logo tenhamos mais informações, entraremos novamente em contato com Vossa Senhoria.
 Atenciosamente,",06/12/2013
117245,05/12/2013,"relato [XXX] e carta-solicitação de dados e informação
 -------------------------
 Foi encaminhada uma carta-solicitação pelo correio em 01/11/2013 (anexo). Gostaria de saber como esta o andamento de minha solicitação e se esta será a atendida já que os dados solicitados são de grande importância e relevância para a minha pesquisa. Em quanto tempo obterei a resposta 
 Localizador: [XXX].
 Aguardo posicionamento.","Em atenção ao seu pedido de acesso à informação, informamos que sua correspondência foi recebida e autuada no Sistema de Processo Eletrônico do CNJ em 7/11/13, sob o número do processo [XXX].
 A presente manifestação foi encaminhada à Corregedoria Nacional de Justiça, órgão relator do processo acima citado, o qual informou o que segue:
 ""Prezada Senhora [XXX],
 Informamos que o relato foi encaminhado ao assessor responsável pelo processo em referência para análise.
 solicitamos por gentileza, que aguarde contato.
 Atenciosamente,
 Corregedoria Nacional de Justiça""
 Acrescentamos que o acompanhamento processual poderá ser realizado na página eletrônica do Conselho Nacional de Justiça. Basta acessar o site www.cnj.jus.br, clicar em ""Consulta de processos eletrônicos"".
 É válido lembrar que a consulta pública de processos sigilosos só será realizada pelo número do processo. 
 Nessa consulta será mostrado somente o cabeçalho do processo (iniciais dos nomes das partes e alguns dados do processo) e os eventos gerados (sem mostrar o complemento do evento).
 Para que partes e advogados acessem os documentos do processo, é necessário fazer o cadastramento no link www.cnj.jus.br/ecnj, e posteriormente, ativá-lo pessoalmente ou por procuração, no Setor de Protocolo do CNJ ou em algum tribunal conveniado, conforme lista disponível em ""Onde ativar seu cadastro"".
 No que se refere aos demais questionamentos de Vossa Senhoria, informamos que encaminhamos sua manifestação à Corregedoria Nacional de Justiça, órgão relator do processo.
 Atenciosamente,",05/12/2013
117380,06/12/2013,"Lista dos órgãos judiciais pátrios
 -------------------------
 Boa tarde. Solicito a lista completa dos Órgãos Judiciais e os respectivos números de CNPJ. Por favor, enviar em arquivo aberto, preferencialmente CSV.
 Atenciosamente,
 [XXX]","A Secretaria-Geral do CNJ formeceu uma tabela com os dados solicitados, porém informou que pode estar incompleta. 
 Com isso, caso haja dados faltantes, sugerimos que Vossa Senhoria entre em contato diretamente com os respectivos tribunais, pois o CNJ não detém mais informações além das já informadas.
 Atenciosamente,",11/12/2013
117498,09/12/2013,"Endereço atualizado 
 -------------------------
 Eu, [XXX], venho por meio desta petição, solicitar a permissão para ter acesso ao endereço atualizado dos sócios, do Curso [XXX], reu neste processo, a [XXX], pois, o Curso , está registrado em nome dos mesmos. Por não residem mais no endereço que consta na JUCEB e nos autos deste processo. Através do programa INFOJUD e do sistema RENAJUD, por não dispor de outro meio para obter essa informação.
 
 Obs: segue anexa a certidão simplificada do Curso
 
 Obrigada","Em atenção à sua manifestação, informamos que, conforme dispõe o art. 2º e 4º, III, da Resolução n. 103/2010/CNJ, a Ouvidoria do Conselho Nacional de Justiça é o canal de comunicação da sociedade com o CNJ, com vistas a orientar, transmitir informações e colaborar no aprimoramento das atividades desenvolvidas pelo Conselho, bem como promover a interação com os demais órgãos do Poder Judiciário visando o eficaz atendimento das demandas recebidas acerca dos serviços prestados.
 
 O CNJ não detém as informações solicitadas por Vossa Senhoria. Nesse sentido, e tendo em vista o disposto na Lei 12.527/2011, art. 11, § 1º, III, informamos que sua manifestação foi transmitida, nesta data, à Ouvidoria do Tribunal de Justiça do Estado da Bahia, para que preste os esclarecimentos devidos.
 Atenciosamente,",10/12/2013
117842,11/12/2013,"Ponto eletrônico para estagiário
 -------------------------
 Senhores,
 
 Gostaria de obter informações referentes à obrigatoriedade do estagiário ser submetido ao ponto eletrônico, no Tribunal de Justiça do Estado de Mato Grosso, e o corte da remuneração diária, pelo fato da não flexibilização dos horários.
 
 Desde já, agradeço.","Segundo informações prestadas pelo setor responsável, o Conselho Nacional de Justiça não tem nenhuma norma que regulamenta a questão do ponto eletrônico para estagiários. 
 Informamos que compete ao Conselho Nacional de Justiça o controle da atuação administrativa e financeira do Poder Judiciário e do cumprimento dos deveres funcionais dos juízes, nos termos do art. 103-B, § 4º, da Constituição Federal, não cabendo prestar consulta jurídica.
 Sugerimos que Vossa Senhoria consulte seu advogado ou procure a Defensoria Pública do Estado ou um Núcleo de assistência judiciária para obter orientação. 
 Atenciosamente,",19/12/2013
118008,13/12/2013,"QUANTOS ESTÃO PRESO
 -------------------------
 QUERO SABER, QUANTOS JUIZES ESTÃO NA CADEIA E QUANTOS PROCESSOS ESTÃO EM ANDAMENTO NO CNJ SOBRE, O TEMA.
 
 QUANDO VAI ACABAR ESTÁ MÃE CHAMADA IMPUNIDADE NO PODER JUDICIARIO TAMBÉM ATT [XXX]","Em atenção à sua manifestação, encaminhamos informações prestadas pela Secretaria Processual e informamos que não cabe ao Conselho Nacional de Justiça a revisão de decisões judiciais, uma vez que a sua atuação está restrita ao controle da atuação administrativa e financeira do Poder Judiciário e do cumprimento dos deveres funcionais dos juízes, conforme a norma gravada no § 4º do art. 103-B da Constituição Federal de 1988.
 A Secretaria Processual não dispõe de estatística referente a quantidade de magistrados presos. Esclarece, ainda, que o CNJ não tem competência na esfera penal, portanto não há processos cuja penalidade aplicada seja a reclusão. As penalidades aplicadas pelo Conselho são as descritas no Art. 42 da Lei Complementar n. 35, de 14 de março de 1979.
 Atenciosamente,",19/12/2013
118013,14/12/2013,"Descumprimento cabível da Lei 12527/2011
 -------------------------
 Quero registrar uma queixa em defesa e isonomia da lei da transparência: por que são divulgados os nomes dos servidores do TSE e suas respectivas remunerações e os TRE apenas divulgam cargos, sem apresentar nomes? Cabe mover ação por constrangimento legal nesse caso, pois se deve haver transparência dos nomes, por que meu nome deve ser público e um servidor do TRE-GO, por exemplo, apenas o cargo e o salário são divulgados?","Em atenção a sua manifestação, informamos que o Conselho Nacional de Justiça está acompanhando o cumprimento da determinação constante da Resolução nº. 151/2012, por meio do processo CUMPRDEC 0004704-66.2012.2.00.0000, e que medidas estão sendo adotadas para que a efetiva divulgação nominal das remunerações seja realizada pelos órgãos constantes do art. 92, incisos de I-A a VII da Constituição Federal/1988. 
 Para consultar o andamento do Processo de Cumprimento de Decisão acima mencionado, acesse www.cnj.jus.br/ecnj. Caso não tenha cadastro no sistema e-CNJ, poderá acessar o andamento do processo por meio da Consulta Pública pelo link https://www.cnj.jus.br/ecnj/consulta_eproc.php. 
 Informamos que a Lei de Acesso à Informação estabeleceu medidas para possibilitar o acesso dos cidadãos, de forma que sugerimos a Vossa Senhoria consultar os dispositivos da referida Lei e entrar em contato com o Sistema de Informação ao Cidadão (SIC) do próprio Tribunal.
 Caso queira, Vossa Senhoria poderá formalizar reclamação ou solicitação perante o CNJ nos temos de seu Regimento Interno e seguindo as orientações do link www.cnj.jus.br/comopeticionar
 Atenciosamente,",19/12/2013
118040,15/12/2013,"estatísticas - informações
 -------------------------
 Solicito, com base na lei de acesso a informação, sejam informados os seguintes dados:
 a) número total de processos em tramitação na justiça brasileira; se não for possível, no judiciário federal;
 b) do total referido na alínea anterior, quantos tem como réu a administração pública brasileira (abrangendo, portanto, a União, Estados, Distrito Federal e Municípios, administração direta e indireta, em todos os poderes).
 Caso não seja possível na base de dados pretendida, solicito apresentar informações que demonstre a relatividade do número de ações contra a Administração Pública, lato sensu, em relação a um universo determinado. Tais números, no passado já foram apresentados por Ministro do STF. 
 O objetivo desta solicitação é demonstrar que uma das causas da ineficiência do poder judiciário decorre do descumprimento do princípio da legalidade por gestores públicos no Brasil. O trabalho será divulgado
 no exterior, em instituição que estuda o poder judiciário.","Em atenção ao seu pedido de acesso à informação, encaminhamos resposta fornecida pelo Departamento de Pesquisas Judiciárias:
 ""Prezado [XXX],
 O dados estatísticos sobre a quantitade de processos no Poder Judiciiário você pode obter no Relatório Justiça em Números disponível em: http://www.cnj.jus.br/programas-de-a-a-z/eficiencia-modernizacao-e-transparencia/pj-justica-em-numeros
 Em relação ao número de ações contra a administração Pública, ainda não dispomos desse dado estatístico.
 Att,
 Departamento de Pesquisas Judiciárias""
 Acrescentamos que, em relação aos números que já foram apresentados por ministro do STF, acreditamos que Vossa Senhoria esteja se referindo aos dados do relatório ""100 Maiores Litigantes"". Para acessar esses dados, acesse o link www.cnj.jus.br/images/pesquisas-judiciarias/pesquisa_100_maiores_litigantes.pdf
 Atenciosamente,",08/01/2014
118073,16/12/2013,"PROCESSO [XXX] - TRAMITANDO EM [XXX]. RUMO A JUSTIÇA FEDERAL.
 -------------------------
 Gostaria de saber conforme anexos, se fora recebido meu processo na JUSTIÇA FEDERAL DA 3ª REGIÃO. Não consta nos mecanismos de pesquisa da mesma.","Em atenção à sua manifestação, informamos que, conforme dispõe o art. 2º e 4º, III, da Resolução n. 103/2010/CNJ, a Ouvidoria do Conselho Nacional de Justiça é o canal de comunicação da sociedade com o CNJ, com vistas a orientar, transmitir informações e colaborar no aprimoramento das atividades desenvolvidas pelo Conselho, bem como promover a interação com os demais órgãos do Poder Judiciário visando o eficaz atendimento das demandas recebidas acerca dos serviços prestados.
 O CNJ não detém as informações solicitadas por Vossa Senhoria.
 Nesse sentido, e tendo em vista o disposto na Lei 12.527/2011, art. 11, § 1º, III, informamos que sua manifestação foi transmitida, nesta data, à Ouvidoria do Tibunal Regional Federal da 3ª Região, para conhecimento e informações a Vossa Senhoria.
 Atenciosamente,",18/12/2013
118170,17/12/2013,"Informação sobre o mutirão semiaberto
 -------------------------
 Meu companheiro se encontra preso no presidio [XXX]. Já cumpriu mais de 1/5 da pena é réu primário,e em seu processo diz que seu nome saiu no mutirão para 2013. Gostaria de saber até quando vão as revisões de processos e quando sera sua possível saida.
  Att:[XXX]","Segue resposta fornecida pelo Departamento de Monitoramento e Fiscalização do Sistema Carcerário:
 ""Prezada [XXX],
 Este Departamento não realizou nenhum mutirão no ano de 2013 no Estado do Rio de Janeiro, em especial na cidade de Niterói.
 Acreditamos ter sido um mutirão realizado pelo Tribunal de Justiça do Estado do Rio de Janeiro, isto é, um mutirão local do qual não teve a participação do Conselho Nacional de Justiça.
 Sugerimos que a senhora faça contato com Tribunal de Justiça do Rio de Janeiro ou caso não tenha condições de arcar com os honorários de advogado particular, procure um dos postos da Defensoria Pública do seu estado para solucionar sua dúvida.
 Atenciosamente.,
 Departamento de Monitoramento e Fiscalização do Sistema Carcerário 
 e do Sistema de Execução de Medidas Socioeducativas ¿ DMF
 Conselho Nacional de Justiça ¿ CNJ""",19/12/2013
118185,18/12/2013,"informação
 -------------------------
  informação: no final de 1984 à in´cio de 1985 procurei um advogado em
 Recife Pe para dar início a um processo contra o exercito brasileiro ( CPOR
 do recife)no qual meu filho foi torturado por um sargento e depois ficou
 doente e foi colocado pra fora ,dispensado viver a sua vida normalmente fora
 da instituição. agora depois de muitos anos fiquei sabendo que os advogados
 morreram e então esqueci, isso como leiga no assunto em junho fui a recife e
 um amigo da família ganhou uma causa dessas na justiça e colocou na minha
 cabeça que meu filho também ganhou. só que não tenho nº do processo só os
 nomes das parte ,tipo eu e meu filho. não estamos visualizando pela internet
 então estou tentando ajuda com todos os orgãos e não estou obtendo resposta
 favorável. então estou também escrevendo para vocês. o que eu devo fazer
 para encontrar esse processo ou qual orgão devo solicitar o mesmo? o nome
 dele é: [XXX] obrigado por sua
 atenção obs : os advogados, me falaram que o processo estava em brasilia e
 passou muitos anos até a morte dos advogado. todos os orgãos me respostaram
 menos o TRF 5 que não atende minha solicitação obrigado
 O TRIBUNAL DE JUSTIÇA , ME MANDOU BUSCAR INFORMAÇÃO ,COM A SECCIONAL DA OAB
 DE PE.
 SÓ QUE NÃO ME RESPONDEM PORQUE?
 QUERO SIM SABER ONDE FOI PARAR ESSE PROCESSO E QUEM O ASSUMIU DEPOIS DA MORTE DOS
 ADVOGADOS.
 OBRIGADO
 
  obs: se eu colocar como ,se a manifestação se refere a algum processo na justiça .
 complicaria para o preenchimento, pois não tenho dados do processo.","Em atenção à sua manifestação, informamos que, conforme dispõe o art. 2º e 4º, III, da Resolução n. 103/2010/CNJ, a Ouvidoria do Conselho Nacional de Justiça é o canal de comunicação da sociedade com o CNJ, com vistas a orientar, transmitir informações e colaborar no aprimoramento das atividades desenvolvidas pelo Conselho, bem como promover a interação com os demais órgãos do Poder Judiciário visando o eficaz atendimento das demandas recebidas acerca dos serviços prestados.
 O CNJ não detém as informações solicitadas por Vossa Senhoria. Nesse sentido, e tendo em vista o disposto na Lei 12.527/2011, art. 11, § 1º, III, sugerimos que Vossa Senhoria busque o auxílio de um advogado para localizar o referido processo ou entre em contato diretamente com os tribunais envolvidos.
 Atenciosamente,",19/12/2013
